Employee_ID,Risk_Score,Should_Target,Primary_Concern,Outreach_Category,Issue_Count,Issues,Avg_Vibe_Score,Recent_Vibe_Trend,Low_Mood_Flag,Negative_Trend_Flag,Avg_Work_Hours,Max_Work_Hours,Overworked_Flag,Total_Leave_Days,Insufficient_Leave_Flag,Performance_Rating,Has_Improvement_Feedback,Performance_Concern_Flag,Reward_Points,Award_Count,Recognition_Concern_Flag,Joining_Date,Mentor_Assigned,Initial_Training_Completed,Onboarding_Concern_Flag
EMP0356,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,5.79,5.79,False,15.0,False,3.0,False,False,274.0,1.0,False,2023-05-09,True,False,True
EMP0361,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,,,False,11.0,False,3.0,True,True,87.0,1.0,False,2023-11-24,True,True,False
EMP0359,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,7.085000000000001,9.06,False,10.0,False,,,False,,,False,2024-02-25,False,False,True
EMP0092,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.0,0.0,False,False,,,False,15.0,False,,,False,,,False,2023-07-30,True,False,True
EMP0088,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,7.786666666666666,9.65,False,11.0,False,3.0,False,False,318.0,1.0,False,2023-10-03,True,False,True
EMP0086,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.0,0.0,False,False,,,False,,False,,,False,398.0,1.0,False,2023-03-14,False,True,True
EMP0084,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.25,0.08333333333333304,False,False,8.21,8.47,False,,False,,,False,612.0,3.0,False,2024-01-08,False,True,True
EMP0083,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,6.96,6.96,False,13.0,False,1.0,False,True,645.0,2.0,False,,,,False
EMP0349,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,,False,,,False,137.0,1.0,False,2024-01-21,False,True,True
EMP0352,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,16.0,False,3.0,True,True,316.0,1.0,False,2024-04-26,True,True,False
EMP0346,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,8.82,8.82,False,19.0,False,,,False,233.0,1.0,False,2023-11-13,True,False,True
EMP0357,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,,,False,14.0,False,3.0,False,False,,,False,2023-09-04,True,False,True
EMP0081,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,5.645999999999999,7.63,False,13.0,False,4.0,False,False,,,False,2023-06-06,False,True,True
EMP0113,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,10.0,False,2.0,True,True,401.0,1.0,False,,,,False
EMP0339,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,8.965,9.18,False,23.0,False,1.0,False,True,106.0,1.0,False,,,,False
EMP0342,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,7.9239999999999995,9.98,False,7.0,False,2.0,False,True,,,False,2023-10-24,True,True,False
EMP0485,2,False,Overworked: High average working hours,None,1,Overworked: High average working hours,,,False,False,9.46,9.46,True,,False,,,False,226.0,1.0,False,2023-09-27,True,True,False
EMP0486,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,,False,,,False,,,False,2024-04-17,False,True,True
EMP0015,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,,,False,31.0,False,,,False,859.0,3.0,False,2023-12-09,False,False,True
EMP0459,2,False,Overworked: High average working hours,None,1,Overworked: High average working hours,,,False,False,9.02,9.02,True,,False,,,False,264.0,1.0,False,2024-02-17,True,True,False
EMP0463,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,6.87,6.87,False,13.0,False,3.0,False,False,139.0,1.0,False,2023-10-28,False,True,True
EMP0384,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,4.08,4.15,False,16.0,False,3.0,False,False,229.0,3.0,False,2023-08-29,False,False,True
EMP0378,2,False,Overworked: High average working hours,None,1,Overworked: High average working hours,5.0,0.0,False,False,9.475,9.66,True,14.0,False,,,False,433.0,1.0,False,,,,False
EMP0373,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.5,0.0,False,False,5.21,5.21,False,12.0,False,,,False,128.0,1.0,False,2023-02-24,True,False,True
EMP0367,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,,,False,,False,2.0,False,True,33.0,1.0,False,2024-04-24,True,True,False
EMP0365,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,7.816666666666666,8.7,False,30.0,False,,,False,560.0,2.0,False,2023-02-17,False,False,True
EMP0482,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,8.52,8.52,False,15.0,False,4.0,False,False,,,False,2024-04-15,False,False,True
EMP0481,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,5.0,0.0,False,False,4.9,4.9,False,20.0,False,3.0,True,True,358.0,2.0,False,,,,False
EMP0480,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",3.0,0.0,False,False,,,False,13.0,False,,,False,,,False,2023-11-09,True,False,True
EMP0477,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",,,False,False,7.097499999999999,8.95,False,17.0,False,,,False,173.0,1.0,False,2024-03-17,False,False,True
EMP0471,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",5.0,0.0,False,False,6.895,8.65,False,,False,4.0,False,False,754.0,3.0,False,2024-04-19,False,False,True
EMP0469,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,,,False,False,7.12,7.12,False,,False,1.0,False,True,,,False,2023-03-05,True,True,False
EMP0462,2,False,"Onboarding concerns: Issues with training, mentorship, or feedback",None,1,"Onboarding concerns: Issues with training, mentorship, or feedback",4.0,0.0,False,False,,,False,5.0,False,4.0,False,False,466.0,2.0,False,2023-11-07,False,True,True
EMP0033,2,False,Performance concerns: Low rating or improvement needed,None,1,Performance concerns: Low rating or improvement needed,4.0,0.0,False,False,6.25,6.25,False,,False,2.0,True,True,,,False,,,,False
EMP0025,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,,,False,False,,,False,4.0,True,,,False,327.0,1.0,False,,,,False
EMP0005,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,4.0,0.0,False,False,7.375,9.95,False,4.0,True,,,False,,,False,,,,False
EMP0166,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,3.0,0.0,False,False,5.86,5.86,False,3.0,True,4.0,False,False,,,False,,,,False
EMP0171,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,,,False,False,,,False,2.0,True,,,False,,,False,,,,False
EMP0425,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,5.0,0.0,False,False,4.47,4.47,False,4.0,True,,,False,,,False,,,,False
EMP0079,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,,,False,False,7.14,7.14,False,1.0,True,,,False,1234.0,3.0,False,2024-03-30,True,True,False
EMP0185,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,,,False,False,,,False,3.0,True,4.0,False,False,505.0,2.0,False,,,,False
EMP0214,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,4.0,0.0,False,False,7.25,9.23,False,3.0,True,4.0,False,False,,,False,,,,False
EMP0067,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,3.5,0.0,False,False,,,False,1.0,True,3.0,False,False,508.0,2.0,False,,,,False
EMP0399,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,5.0,0.0,False,False,7.419999999999999,8.67,False,3.0,True,,,False,96.0,1.0,False,2023-09-05,True,True,False
EMP0090,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,4.333333333333333,0.0,False,False,8.27,8.27,False,2.0,True,,,False,451.0,1.0,False,,,,False
EMP0307,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,,,False,False,,,False,2.0,True,,,False,426.0,2.0,False,2024-05-02,True,True,False
EMP0109,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,3.5,0.0,False,False,7.425,7.56,False,3.0,True,,,False,,,False,2024-03-08,True,True,False
EMP0032,1,False,Needs break: Low leave utilization,None,1,Needs break: Low leave utilization,,,False,False,6.620000000000001,8.46,False,4.0,True,4.0,False,False,,,False,,,,False
EMP0011,0,False,None,None,0,None,3.5,0.0,False,False,8.365,9.05,False,,False,3.0,False,False,186.0,1.0,False,,,,False
EMP0016,0,False,None,None,0,None,3.5,0.0,False,False,,,False,14.0,False,,,False,278.0,1.0,False,,,,False
EMP0492,0,False,None,None,0,None,,,False,False,,,False,13.0,False,,,False,163.0,1.0,False,,,,False
EMP0493,0,False,None,None,0,None,3.5,0.0,False,False,6.6,6.6,False,6.0,False,,,False,567.0,2.0,False,2024-02-22,True,True,False
EMP0496,0,False,None,None,0,None,,,False,False,,,False,12.0,False,3.0,False,False,488.0,2.0,False,,,,False
EMP0454,0,False,None,None,0,None,3.0,0.0,False,False,,,False,23.0,False,4.0,False,False,18.0,1.0,False,,,,False
EMP0042,0,False,None,None,0,None,,,False,False,6.91,6.91,False,6.0,False,4.0,False,False,,,False,,,,False
EMP0044,0,False,None,None,0,None,5.0,0.0,False,False,7.46,7.46,False,9.0,False,,,False,,,False,,,,False
EMP0468,0,False,None,None,0,None,5.0,0.0,False,False,7.6825,8.36,False,28.0,False,4.0,False,False,,,False,,,,False
EMP0478,0,False,None,None,0,None,5.0,0.0,False,False,6.6325,8.16,False,19.0,False,3.0,False,False,434.0,1.0,False,,,,False
EMP0364,0,False,None,None,0,None,,,False,False,,,False,14.0,False,3.0,False,False,222.0,1.0,False,,,,False
EMP0368,0,False,None,None,0,None,,,False,False,,,False,,False,,,False,375.0,1.0,False,,,,False
EMP0369,0,False,None,None,0,None,,,False,False,8.56,8.82,False,,False,3.0,False,False,,,False,,,,False
EMP0371,0,False,None,None,0,None,,,False,False,4.28,4.28,False,20.0,False,,,False,544.0,4.0,False,2024-01-10,True,True,False
EMP0375,0,False,None,None,0,None,5.0,0.0,False,False,,,False,7.0,False,,,False,,,False,,,,False
EMP0379,0,False,None,None,0,None,,,False,False,,,False,,False,3.0,False,False,438.0,1.0,False,,,,False
EMP0381,0,False,None,None,0,None,5.0,0.0,False,False,,,False,,False,,,False,193.0,3.0,False,,,,False
EMP0382,0,False,None,None,0,None,4.0,0.0,False,False,,,False,5.0,False,3.0,False,False,,,False,2024-03-27,True,True,False
EMP0386,0,False,None,None,0,None,,,False,False,4.67,4.67,False,13.0,False,,,False,728.0,3.0,False,,,,False
EMP0343,0,False,None,None,0,None,4.0,0.0,False,False,,,False,,False,3.0,False,False,,,False,2023-12-02,True,True,False
EMP0344,0,False,None,None,0,None,,,False,False,,,False,12.0,False,,,False,,,False,,,,False
EMP0353,0,False,None,None,0,None,4.0,0.0,False,False,7.29,7.29,False,13.0,False,,,False,522.0,2.0,False,2024-02-06,True,True,False
EMP0354,0,False,None,None,0,None,5.0,0.0,False,False,6.51,6.51,False,20.0,False,,,False,423.0,1.0,False,2023-11-25,True,True,False
EMP0358,0,False,None,None,0,None,,,False,False,8.379999999999999,9.49,False,,False,,,False,504.0,2.0,False,,,,False
EMP0363,0,False,None,None,0,None,3.0,0.0,False,False,8.37,8.37,False,,False,,,False,439.0,1.0,False,,,,False
EMP0085,0,False,None,None,0,None,,,False,False,,,False,11.0,False,,,False,443.0,1.0,False,,,,False
EMP0091,0,False,None,None,0,None,4.0,0.0,False,False,6.640000000000001,6.91,False,7.0,False,3.0,False,False,,,False,2023-10-09,True,True,False
EMP0095,0,False,None,None,0,None,5.0,0.0,False,False,7.47,7.47,False,,False,,,False,368.0,1.0,False,2023-11-03,True,True,False
EMP0096,0,False,None,None,0,None,4.0,0.0,False,False,,,False,6.0,False,,,False,,,False,,,,False
EMP0390,0,False,None,None,0,None,4.0,0.0,False,False,4.88,4.88,False,,False,,,False,,,False,,,,False
EMP0394,0,False,None,None,0,None,3.5,0.0,False,False,,,False,,False,4.0,False,False,196.0,1.0,False,,,,False
EMP0124,0,False,None,None,0,None,5.0,0.0,False,False,,,False,11.0,False,,,False,173.0,1.0,False,,,,False
EMP0127,0,False,None,None,0,None,,,False,False,5.965,7.3,False,11.0,False,,,False,237.0,1.0,False,2024-03-05,True,True,False
EMP0324,0,False,None,None,0,None,3.0,0.0,False,False,5.7,5.7,False,10.0,False,,,False,155.0,1.0,False,2024-03-21,True,True,False
EMP0325,0,False,None,None,0,None,,,False,False,4.84,4.84,False,,False,,,False,357.0,2.0,False,,,,False
EMP0332,0,False,None,None,0,None,3.0,0.0,False,False,,,False,18.0,False,3.0,False,False,203.0,2.0,False,,,,False
EMP0333,0,False,None,None,0,None,,,False,False,7.135,8.44,False,,False,,,False,,,False,,,,False
EMP0336,0,False,None,None,0,None,,,False,False,,,False,10.0,False,,,False,474.0,2.0,False,,,,False
EMP0338,0,False,None,None,0,None,5.0,0.0,False,False,7.67,8.08,False,27.0,False,4.0,False,False,1205.0,3.0,False,2023-03-17,True,True,False
EMP0105,0,False,None,None,0,None,4.5,0.0,False,False,8.33,8.33,False,12.0,False,,,False,31.0,1.0,False,2023-08-18,True,True,False
EMP0308,0,False,None,None,0,None,,,False,False,8.13,8.13,False,6.0,False,,,False,,,False,2023-09-14,True,True,False
EMP0315,0,False,None,None,0,None,,,False,False,8.835,9.8,False,12.0,False,,,False,,,False,2024-05-09,True,True,False
EMP0316,0,False,None,None,0,None,4.0,0.0,False,False,6.414999999999999,8.29,False,,False,,,False,,,False,2023-11-21,True,True,False
EMP0318,0,False,None,None,0,None,3.0,0.0,False,False,,,False,,False,3.0,False,False,471.0,1.0,False,2023-02-21,True,True,False
EMP0118,0,False,None,None,0,None,4.0,0.0,False,False,4.94,4.94,False,8.0,False,4.0,False,False,180.0,1.0,False,,,,False
EMP0120,0,False,None,None,0,None,,,False,False,,,False,6.0,False,,,False,261.0,1.0,False,,,,False
EMP0121,0,False,None,None,0,None,,,False,False,7.209999999999999,8.87,False,,False,,,False,,,False,,,,False
EMP0186,0,False,None,None,0,None,,,False,False,,,False,9.0,False,,,False,613.0,3.0,False,,,,False
EMP0187,0,False,None,None,0,None,4.0,0.0,False,False,7.555,9.14,False,,False,3.0,False,False,443.0,1.0,False,,,,False
EMP0212,0,False,None,None,0,None,,,False,False,,,False,,False,,,False,372.0,1.0,False,,,,False
EMP0216,0,False,None,None,0,None,5.0,0.0,False,False,,,False,13.0,False,,,False,18.0,1.0,False,,,,False
EMP0400,0,False,None,None,0,None,,,False,False,6.92,6.92,False,18.0,False,,,False,,,False,,,,False
EMP0069,0,False,None,None,0,None,4.0,0.0,False,False,5.92,5.92,False,,False,,,False,379.0,1.0,False,2023-12-13,True,True,False
EMP0080,0,False,None,None,0,None,5.0,0.0,False,False,7.08,7.08,False,,False,,,False,,,False,,,,False
EMP0406,0,False,None,None,0,None,4.0,0.0,False,False,,,False,7.0,False,,,False,,,False,2024-02-14,True,True,False
EMP0158,0,False,None,None,0,None,,,False,False,,,False,23.0,False,4.0,False,False,95.0,1.0,False,2024-02-27,True,True,False
EMP0134,0,False,None,None,0,None,,,False,False,5.55,5.55,False,,False,,,False,41.0,2.0,False,,,,False
EMP0138,0,False,None,None,0,None,3.5,0.0,False,False,6.1,6.1,False,24.0,False,,,False,523.0,2.0,False,,,,False
EMP0268,0,False,None,None,0,None,,,False,False,,,False,17.0,False,,,False,250.0,1.0,False,,,,False
EMP0274,0,False,None,None,0,None,5.0,0.0,False,False,,,False,17.0,False,3.0,False,False,616.0,2.0,False,,,,False
EMP0276,0,False,None,None,0,None,5.0,0.0,False,False,7.496666666666666,9.61,False,23.0,False,,,False,,,False,,,,False
EMP0285,0,False,None,None,0,None,3.0,0.0,False,False,5.213333333333334,5.37,False,21.0,False,4.0,False,False,798.0,4.0,False,2023-03-02,True,True,False
EMP0287,0,False,None,None,0,None,3.5,0.0,False,False,,,False,9.0,False,3.0,False,False,87.0,1.0,False,2024-02-03,True,True,False
EMP0288,0,False,None,None,0,None,5.0,0.0,False,False,7.4,7.4,False,,False,,,False,,,False,,,,False
EMP0409,0,False,None,None,0,None,5.0,0.0,False,False,6.195,6.97,False,13.0,False,,,False,470.0,2.0,False,,,,False
EMP0414,0,False,None,None,0,None,4.0,0.0,False,False,,,False,,False,3.0,False,False,472.0,2.0,False,2023-05-06,True,True,False
EMP0416,0,False,None,None,0,None,3.4,0.2666666666666666,False,False,4.99,4.99,False,22.0,False,3.0,False,False,,,False,,,,False
EMP0427,0,False,None,None,0,None,,,False,False,,,False,11.0,False,,,False,807.0,2.0,False,2024-01-26,True,True,False
EMP0428,0,False,None,None,0,None,3.0,0.0,False,False,5.265,6.18,False,5.0,False,,,False,,,False,2024-04-27,True,True,False
EMP0194,0,False,None,None,0,None,5.0,0.0,False,False,5.01,5.01,False,14.0,False,3.0,False,False,872.0,2.0,False,2023-12-15,True,True,False
EMP0197,0,False,None,None,0,None,,,False,False,8.16,8.16,False,6.0,False,,,False,409.0,1.0,False,,,,False
EMP0177,0,False,None,None,0,None,,,False,False,4.84,4.84,False,,False,,,False,,,False,,,,False
EMP0249,0,False,None,None,0,None,,,False,False,8.02,8.02,False,,False,3.0,False,False,305.0,1.0,False,2024-05-05,True,True,False
EMP0252,0,False,None,None,0,None,5.0,0.0,False,False,7.34,8.08,False,,False,,,False,,,False,,,,False
EMP0263,0,False,None,None,0,None,3.0,0.0,False,False,5.25,5.25,False,15.0,False,,,False,710.0,2.0,False,,,,False
EMP0203,0,False,None,None,0,None,4.666666666666667,0.0,False,False,4.75,4.75,False,,False,,,False,393.0,1.0,False,2023-02-20,True,True,False
EMP0204,0,False,None,None,0,None,,,False,False,,,False,,False,,,False,1516.0,4.0,False,,,,False
EMP0205,0,False,None,None,0,None,,,False,False,5.35,5.35,False,,False,,,False,642.0,2.0,False,2024-04-28,True,True,False
EMP0206,0,False,None,None,0,None,5.0,0.0,False,False,,,False,,False,,,False,743.0,2.0,False,,,,False
EMP0435,0,False,None,None,0,None,,,False,False,4.345000000000001,4.61,False,13.0,False,3.0,False,False,,,False,,,,False
EMP0049,0,False,None,None,0,None,,,False,False,,,False,,False,,,False,351.0,1.0,False,,,,False
EMP0050,0,False,None,None,0,None,,,False,False,7.914999999999999,8.28,False,,False,,,False,,,False,,,,False
EMP0230,0,False,None,None,0,None,,,False,False,4.85,4.85,False,8.0,False,,,False,395.0,1.0,False,,,,False
EMP0231,0,False,None,None,0,None,5.0,0.0,False,False,7.73,7.73,False,,False,,,False,,,False,,,,False
EMP0236,0,False,None,None,0,None,5.0,0.0,False,False,,,False,,False,,,False,597.0,2.0,False,,,,False
EMP0237,0,False,None,None,0,None,,,False,False,8.84,8.84,False,15.0,False,,,False,411.0,1.0,False,,,,False
EMP0238,0,False,None,None,0,None,3.0,0.0,False,False,5.029999999999999,5.52,False,,False,3.0,False,False,,,False,2023-08-16,True,True,False
EMP0239,0,False,None,None,0,None,5.0,0.0,False,False,,,False,11.0,False,3.0,False,False,,,False,,,,False
EMP0241,0,False,None,None,0,None,,,False,False,,,False,,False,,,False,671.0,2.0,False,,,,False
EMP0162,0,False,None,None,0,None,3.5,0.0,False,False,,,False,,False,,,False,503.0,2.0,False,,,,False
EMP0165,0,False,None,None,0,None,,,False,False,7.0600000000000005,9.56,False,,False,,,False,,,False,,,,False
EMP0170,0,False,None,None,0,None,3.5,0.0,False,False,,,False,,False,,,False,620.0,2.0,False,,,,False
EMP0464,0,False,None,None,0,None,5.0,0.0,False,False,7.28,7.28,False,,False,4.0,False,False,160.0,2.0,False,,,,False
EMP0021,0,False,None,None,0,None,,,False,False,4.43,4.43,False,5.0,False,,,False,,,False,,,,False
EMP0026,0,False,None,None,0,None,4.5,0.0,False,False,7.553333333333334,9.3,False,32.0,False,3.0,False,False,,,False,,,,False
EMP0219,0,False,None,None,0,None,,,False,False,7.596666666666667,9.72,False,25.0,False,3.0,False,False,362.0,2.0,False,,,,False
EMP0222,0,False,None,None,0,None,,,False,False,7.345,9.17,False,,False,4.0,False,False,584.0,2.0,False,,,,False
EMP0225,0,False,None,None,0,None,5.0,0.0,False,False,6.445,7.14,False,33.0,False,3.0,False,False,309.0,1.0,False,,,,False
EMP0229,0,False,None,None,0,None,,,False,False,6.35,9.0,False,,False,,,False,,,False,2023-01-09,True,True,False
EMP0062,0,False,None,None,0,None,,,False,False,8.93,8.93,False,16.0,False,,,False,,,False,,,,False
EMP0439,0,False,None,None,0,None,4.5,0.0,False,False,,,False,,False,,,False,,,False,2023-12-03,True,True,False
EMP0441,0,False,None,None,0,None,,,False,False,,,False,,False,4.0,False,False,,,False,,,,False
EMP0448,0,False,None,None,0,None,4.0,0.0,False,False,,,False,13.0,False,,,False,105.0,1.0,False,,,,False
EMP0008,0,False,None,None,0,None,4.0,0.0,False,False,,,False,33.0,False,,,False,120.0,1.0,False,,,,False
EMP0004,0,False,None,None,0,None,4.0,0.0,False,False,,,False,,False,3.0,False,False,708.0,3.0,False,2023-08-09,True,True,False
